"id";"uri";"data";"dataHoraRegistro";"idOrgao";"uriOrgao";"siglaOrgao";"idEvento";"uriEvento";"aprovacao";"votosSim";"votosNao";"votosOutros";"descricao";"ultimaAberturaVotacao_dataHoraRegistro";"ultimaAberturaVotacao_descricao";"ultimaApresentacaoProposicao_dataHoraRegistro";"ultimaApresentacaoProposicao_descricao";"ultimaApresentacaoProposicao_idProposicao";"ultimaApresentacaoProposicao_uriProposicao"
"2322827-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2322827-4";"2022-06-14";"2022-06-14T10:18:38";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 23/2022, pelo Deputado Paulo Ramos (PDT/RJ), que ""Requer a realização de Audiência Pública nesta Comissão para ouvir o Ex-ministro de Estado de Minas e Energia, Almirante Bento Albuquerque, sobre as causas de sua exoneração"".";"0";""
"2323422-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2323422-2";"2022-06-14";"2022-06-14T10:18:41";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 29/2022, pelos Deputados Fernanda Melchionna (PSOL/RS) e Túlio Gadêlha REDE, que ""Requer a realização do XIX Seminário LGBTQIA+ do Congresso Nacional"".";"0";""
"2324085-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324085-2";"2022-06-14";"2022-06-14T10:18:41";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 34/2022, pela Deputada Fernanda Melchionna (PSOL/RS), que ""Requer a realização de audiência pública para debater a Campanha Sede Zero, no âmbito desta comissão"".";"0";""
"2324087-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324087-3";"2022-06-14";"2022-06-14T10:18:43";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"2022-06-20T09:53:46";"Apresentação do Requerimento n. 56/2022, pelo Deputado Túlio Gadêlha  (REDE/PE), que ""Requeiro a Vossa Excelência a realização de audiência pública para discutir o processo de estadualização/privatização do metrô do Recife e a situação dos seus usuários e servidores"".";"2325368";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2325368"
"2324495-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324495-2";"2022-06-14";"2022-06-14T10:18:43";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 40/2022, pelo Deputado Augusto Coutinho  (REPUBLIC/PE), que ""Requer a inclusão de participante em audiência pública no âmbito da Comissão de Trabalho, Administração e Serviço Público, para debater sobre os efeitos decorrentes da Medida Provisória nº 1.116, de 04 de maio de 2022"".";"0";""
"2324695-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324695-2";"2022-06-14";"2022-06-14T10:18:43";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 41/2022, pelo Deputado Carlos Veras (PT-PE), que: ""Requer a realização de audiência pública para debater a respeito do Projeto de Lei n. 3.228/2021, que 'Altera a Lei nº 13.444, de 11 de maio de 2017, que dispõe sobre a Identificação Civil Nacional - ICN'"".";"0";""
"2324696-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324696-2";"2022-06-14";"2022-06-14T10:18:43";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 42/2022, pelo Deputado Paulo Ramos (PDT-RJ), que: ""Requer a realização de audiência pública nesta Comissão para debater o desmonte do Instituto Nacional de Propriedade Industrial (INPI) e a perspectiva de tranferência de suas atribuições para a iniciativa privada"".";"0";""
"2324697-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324697-2";"2022-06-14";"2022-06-14T10:18:43";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 43/2022, pelo Deputado Augusto Coutinho  (REPUBLIC/PE), que ""Requer a realização de audiência pública conjunta entre a Comissão de  Trabalho, Administração e Serviço Público  e a Comissão de Desenvolvimento, Desenvolvimento,  Indústria,  Comércio  e  Serviços para  discutir   o  Projeto  de Lei  5069  de  2019,  que  visa  alterar  o  Decreto-Lei  nº 5.452,  de  1º  de  maio  de 1943  -  Consolidação  das  Leis  do  Trabalho  -  CLT,  para  dispor  sobre  a  relação  de emprego  entre  empresas  e  empregados  que  exercem  atividades  através  da  plataforma  de  aplicativos  de  transporte  terrestre"".";"0";""
"2324698-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324698-2";"2022-06-14";"2022-06-14T10:18:44";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 44/2022, pelo Deputado Leonardo Monteiro (PT-MG), que: ""Requer a realização de Audiência Pública no âmbito da Comissão de Trabalho, de Administração e Serviço Público, para debater o reajuste dos Servidores Administrativos do Ministério do Trabalho e Previdência (MTP), melhores condições de trabalho, concurso público, jornada de trabalho, combate ao Assédio Moral Institucional e a criação do Pleno Especial de Ministerial"".";"0";""
"2324722-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324722-2";"2022-06-14";"2022-06-14T10:18:44";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 45/2022, pelo Deputado Pompeo de Mattos (PDT-RS), que: ""Requer a inclusão de convidado na Audiência Pública do requerimento 26 de 2022 que trata da discussão da Resolução CNCP nº 53/2022, que trata da retirada de patrocínio em entidades de previdência complementar fechada"".";"0";""
"2324995-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324995-2";"2022-06-14";"2022-06-14T10:18:44";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 46/2022, pelas Deputadaas Fernanda Melchionna (PSOL-RS) e outros, que: ""Requer inclusão da assinatura no Requerimento nº 26/2022, que Requer a realização de Audiência Pública para discussão da Resolução CNCP nº 53/2022, que trata da retirada de patrocínio em entidades de previdência complementar fechada"".";"0";""
"2324997-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2324997-2";"2022-06-14";"2022-06-14T10:18:45";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 47/2022, pelo Deputado Pompeo de Mattos (PDT-RS), que: ""Requer a inclusão de convidado na Audiência Pública do requerimento 26 de 2022 que trata da discussão da Resolução CNCP nº 53/2022, que trata da retirada de patrocínio em entidades de previdência complementar fechada"".";"0";""
"2325143-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2325143-2";"2022-06-14";"2022-06-14T10:18:45";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 49/2022, pelo Deputado Bohn Gass  (PT/RS) e outros, que ""Requer a realização de audiência pública destinada ao debate sobre o teletrabalho, sua aplicação e impacto na realidade contemporânea, e os efeitos decorrentes da Medida Provisória nº 1.108, de 2022"".";"0";""
"2325287-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2325287-2";"2022-06-14";"2022-06-14T10:18:45";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado. O evento será realizado em conjunto com a Comissão de Direitos Humanos e Minorias.";"";"";"";"Apresentação do Requerimento n. 51/2022, pelo Deputado Rogério Correia  (PT/MG) e outros, que ""Requer Audiência Pública com presença do Diretor-geral da Polícia Rodoviária Federal, Inspetor Silvinei Vasques, a fim de prestar esclarecimentos acerca do episódio envolvendo o cidadão Genivaldo de Jesus Santos, que foi amarrado, aprisionado e veio a óbito no interior de uma viatura da Polícia Rodoviária Federal. "".";"0";""
"2325288-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2325288-2";"2022-06-14";"2022-06-14T10:18:45";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado. A convocação foi transformada em convite e a realização do evento se dará em conjunto com a Comissão de Direitos Humanos e Minorias.";"";"";"2022-06-20T11:16:57";"Apresentação do Requerimento n. 58/2022, pelo Deputado Bira do Pindaré  (PSB/MA), que ""Requer a convocação do Ministro da Justiça e Segurança Pública, Sr. Anderson Gustavo Torres, para que preste esclarecimentos sobre a formação e aperfeiçoamento de servidores policiais, notadamente diante dos graves casos de violações de direitos humanos por parte da Polícia Rodoviária Federal durante a abordagem do Sr. Genivaldo de Jesus Santos"".";"2325452";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2325452"
"2325367-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2325367-2";"2022-06-14";"2022-06-14T10:18:45";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 55/2022, pela Deputada Erika Kokay  (PT/DF), que ""Requer a realização de audiência pública para debater sobre a greve dos servidores Federais da Educação Básica, Profissional e Tecnológica dos Institutos Federais"".";"0";""
"2325368-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2325368-2";"2022-06-14";"2022-06-14T10:18:45";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 56/2022, pelo Deputado Túlio Gadêlha  (REDE/PE), que ""Requeiro a Vossa Excelência a realização de audiência pública para discutir o processo de estadualização/privatização do metrô do Recife e a situação dos seus usuários e servidores"".";"0";""
"2325424-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2325424-2";"2022-06-14";"2022-06-14T10:18:46";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 57/2022, pela Deputada Alice Portugal (PCdoB-BA), que: ""Requer a inclusão da Federação dos Aposentados da Caixa Econômica Federal - FENACEF entre os convidados da audiência pública destinada a discutir a Resolução CNCP nº 53/2022, que trata da retirada de patrocínio em entidades de previdência complementar fechada"".";"0";""
"2325495-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2325495-2";"2022-06-14";"2022-06-14T10:18:46";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 59/2022, pelo Deputado Augusto Coutinho (REPUBLIC-PE), que: ""Requer, nos termos regimentais, o aditamento do  Requerimento nº 31 de 2022, para  incluir palestrante no rol de convidados para a audiência  pública destinada a instruir o Projeto de Lei 4.391/2021, que 'dispõe sobre a representação privada de interesses realizada por pessoas naturais ou jurídicas junto a agentes públicos'"".";"0";""
"2325632-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2325632-2";"2022-06-14";"2022-06-14T10:18:46";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 60/2022, pela Deputada Alice Portugal  (PCdoB/BA), que ""Requer a realização de audiência pública da Comissão de Trabalho, Administração e Serviço Público em conjunto com a Comissão de Educação destinada a debater a situação dos hospitais universitários federais, sua natureza docente-assistencial e o conflito existente entre sua natureza acadêmica e a ação da EBSERH"".";"0";""
"2325949-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2325949-2";"2022-06-14";"2022-06-14T10:18:46";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 62/2022, pelo Deputado Alexis Fonteyne  (NOVO/SP), que ""Requer a realização de Audiência Pública, com a finalidade de se discutir o mérito e os impactos do Projeto de Lei n° 8.112/2017"".";"0";""
"2326025-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326025-2";"2022-06-14";"2022-06-14T10:18:46";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 63/2022, pela Deputada Erika Kokay  (PT/DF), que ""Requer a constituição de Grupo de Trabalho destinado a acompanhar os movimentos reivindicatórios de servidores públicos e de outras categorias de trabalhadores, os respectivos processos de negociação e o cumprimento dos acordos celebrados.  "".";"0";""
"2325660-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2325660-2";"2022-06-14";"2022-06-14T10:19:18";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado.";"";"";"";"Apresentação do Requerimento n. 61/2022, pelo Deputado Leônidas Cristino  (PDT/CE), que ""Requer que seja convidado para Audiência Pública o Sr. Roberto Campos Neto, Presidente do Banco Central do Brasil, para prestar informações sobre as negociações acerca da pauta reivindicatória dos servidores do Banco Central"".";"0";""
"2316631-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2316631-28";"2022-06-14";"2022-06-14T10:40:18";"2016";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"CVT";"65681";"https://dadosabertos.camara.leg.br/api/v2/eventos/65681";"1";"0";"0";"0";"Aprovado o Parecer.";"";"";"2022-05-26T10:53:49";"Parecer do Relator, Dep. Darci de Matos (PSD-SC), pela aprovação deste, do PL 756/2022, e do PL 822/2022, apensados, com substitutivo.";"2324929";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324929"
"2293801-27";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2293801-27";"2022-06-14";"2022-06-14T10:49:36";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovados os Requerimentos de Adiamento de Discussão, por 5 sessões, dos Deputados Sanderson e Tiago Mitraud.";"";"";"2021-12-21T18:08:56";"Parecer da Relatora, Dep. Fernanda Melchionna (PSOL-RS), pela aprovação, com substitutivo.";"2313472";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2313472"
"2153963-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2153963-28";"2022-06-14";"2022-06-14T10:49:36";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado o Requerimento de Adiamento de Discussão, por 5 sessões, do Deputado Tiago Mitraud.";"";"";"2021-12-08T20:38:18";"Parecer do Relator, Dep. Leonardo Monteiro (PT-MG), pela aprovação.";"2311563";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2311563"
"2265113-26";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2265113-26";"2022-06-14";"2022-06-14T10:49:36";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado o Requerimento de Adiamento de Discussão, por 5 sessões, do Deputado Tiago Mitraud.";"";"";"2021-11-19T12:27:40";"Parecer do Relator, Dep. Mauro Nazif (PSB-RO), pela aprovação.";"2307908";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2307908"
"2327168-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2327168-2";"2022-06-14";"2022-06-14T11:05:33";"2016";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2016";"CVT";"65681";"https://dadosabertos.camara.leg.br/api/v2/eventos/65681";"1";"0";"0";"0";"Aprovado. Subscrito pelo deputado Zé Neto.";"";"";"";"Apresentação do Requerimento n. 38/2022, pelo Deputado Paulo Guedes  (PT/MG), que ""Requer o aditamento ao requerimento, REQ 10/2022 - CVT, para inclusão de convidados na realização de audiência pública a fim de debater 'o alto custo das passagens aéreas no Brasil.'"".";"0";""
"2220041-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2220041-28";"2022-06-14";"2022-06-14T11:17:59";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado o Parecer. Contra os Deputados Tiago |Mitraude e Alexis Fonteyne.";"";"";"2021-11-12T11:20:36";"Parecer do Relator, Dep. Heitor Schuch (PSB-RS), pela aprovação, com substitutivo.";"2307003";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2307003"
"2285129-28";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2285129-28";"2022-06-14";"2022-06-14T11:42:01";"2015";"https://dadosabertos.camara.leg.br/api/v2/orgaos/2015";"CTASP";"65626";"https://dadosabertos.camara.leg.br/api/v2/eventos/65626";"1";"0";"0";"0";"Aprovado o Parecer. Contra o voto do Deputado Tiago Mitraud.";"";"";"2021-08-19T17:54:30";"Parecer do Relator, Dep. Vicentinho (PT-SP), pela aprovação.";"2295190";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2295190"
